Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
690bcf6a-fa6a-34fc-abab-0ed4e86bdb4a,3300bc04-71d5-3673-b32d-d68551632169,Ronny764 Wyman904,M,GENERAL PRACTICE,575 DEKALB INDUSTIAL WAY,DECATUR,GA,30033-1756,33.771454999999996,-84.297857,40
4697e04e-1f81-34a8-89bc-422992630eba,6a1930af-1172-39e3-8351-5cc7010811f4,Jacob959 Senger904,M,GENERAL PRACTICE,2500 HOSPITAL BLVD,ROSWELL,GA,30076-4919,34.039453,-84.350946,42
0f61ac52-139d-396d-b026-a698854ae26a,b4488590-72cc-31c7-9ce1-d230ba1f63e6,Debi992 Mayer370,F,GENERAL PRACTICE,11780 NORTHFALL LN,ALPHARETTA,GA,30009-7964,34.070648,-84.27590699999999,38
e0e25f5c-973a-30af-8bec-14cc046e38af,0549f959-6c71-300e-9323-b836d95dbd2f,Virgil85 Pacocha935,M,GENERAL PRACTICE,2801 N DECATUR RD,DECATUR,GA,30033-5936,33.771454999999996,-84.297857,56
d9e56604-2952-3dd0-ae3c-e329b7c510ee,fd840fdc-543b-35b5-95e3-c8ba0f284d2f,Lakiesha286 Gutmann970,F,GENERAL PRACTICE,939 BOB ARNOLD BLVD,LITHIA SPRINGS,GA,30122-3258,33.782486999999996,-84.648488,99
fa4e80e6-b57d-37d2-9309-e091c2b2c376,a275e050-0cec-3906-b252-de1b7fd646b5,Odis959 Baumbach677,M,GENERAL PRACTICE,200 GORDON AVE,THOMASVILLE,GA,31792-6640,30.788043,-83.96762,46
a52e2805-bba7-34ec-b184-e397b7afe70b,9567f57b-cbea-339a-8409-b0e5b4a87eb6,Grace552 O'Kon634,F,GENERAL PRACTICE,763 JOHNSTON WAY,LAKE PARK,GA,31636-3047,30.716134999999998,-83.202396,91
f4f83456-8f8d-3d91-bb49-b5dceaed864b,e4008462-ecab-3ac1-ab2f-ba488efbb84c,Brendon298 Hyatt152,M,GENERAL PRACTICE,790 CHURCH ST,MURIETTA,GA,30060-8958,33.864424,-84.51534000000002,144
b1413d18-d7cb-3c5c-a048-c17aeca3aa7d,911a184d-6453-3da9-bcdb-cf2f64eadf97,Ozell178 Russel238,F,GENERAL PRACTICE,1238 S HOUSTON LAKE RD,WARNER ROBINS,GA,30188-0724,32.59256,-83.62846,20
eb322f6e-bffb-315c-b146-f662a77bc3fe,24a09f33-b9a7-37b5-a917-6f39b6f32076,Giselle809 Tromp100,F,GENERAL PRACTICE,820 SAINT SEBASTIAN WAY,AUGUSTA,GA,30901-2636,33.444691,-82.021331,18
b4c8842c-5653-3058-b838-a71bbaa3d724,32160004-e54f-38c2-8881-0b145991293c,Irene779 Prosacco716,F,GENERAL PRACTICE,134 RHEA MCCLANAHAN DR,TUNNEL HILL,GA,30755-7328,34.855413,-85.036778,38
b8c9b980-45d7-304f-99a7-07971dbb5a7b,7a44aa00-7864-30ef-92fd-2287f531a4d6,Kiersten731 Schultz619,F,GENERAL PRACTICE,1710 CENTRAL AVE,AUGUSTA,GA,30904-5733,33.444691,-82.021331,21
b32c050e-be8d-3f71-8596-cbe284214dd4,f4e86d22-a598-3900-ab9e-fdf350228502,Basil991 Altenwerth646,M,GENERAL PRACTICE,1062 FORSYTH ST,MACON,GA,31201-8640,32.830953,-83.64891800000001,21
549839a2-3b85-33e8-bfd3-a344e254a90c,cd7c29f1-e8a1-3d53-a045-8b100463505d,Giovanna377 Fadel536,F,GENERAL PRACTICE,222 PERRY HWY,HAWKINSVILLE,GA,31036-6748,32.299682000000004,-83.525082,60
e878317a-3006-385d-a783-1d0a5c256b6a,52f05ba9-1a7b-36fb-befc-ddc839b2ca13,Edmond919 Ebert178,M,GENERAL PRACTICE,1891 HWY 40 E 1108,KINGSLAND,GA,31548,30.832696000000002,-81.779289,33
a694ab51-2525-3301-9187-96d3efd8b8e9,5c9edf36-80c1-39f0-817b-2f20f0005116,Denny560 Kunze215,M,GENERAL PRACTICE,2122 MANCHESTER EXPY,COLUMBUS,GA,31908-7000,32.510197,-84.874946,11
c88baf1a-a367-3cb1-9e23-44c6e9bf54a0,471e5a12-129b-3dd5-9c80-a2f7de79d198,Clemente531 Herman763,M,GENERAL PRACTICE,22 W OGLETHORPE ST,ELLAVILLE,GA,31806-3111,32.237662,-84.30911400000001,37
eb7949a9-b201-3b7c-bbeb-a6ec7ea359c0,431eaa1c-3077-3183-a687-db98977397d6,Emmitt44 Kohler843,M,GENERAL PRACTICE,950 S MAIN ST,BAXLEY,GA,31513-0161,31.801723,-82.32870799999999,141
c91838be-b1b4-3a21-a5c0-3f7be3732dc5,33aaa778-0a48-36fd-9455-8624a670bc66,Livia401 Miller503,F,GENERAL PRACTICE,825 CABELA DR,AUGUSTA,GA,30909-8202,33.444691,-82.021331,39
b9613e66-c10c-333f-8975-055bbf6c770b,f93ae1c4-f0f4-3a40-ae93-45460831d84a,Cordia574 Barrows492,F,GENERAL PRACTICE,2192 INGLESIDE AVE,MACON,GA,31204-2030,32.830953,-83.64891800000001,48
7a3388bd-b4f0-32ba-905c-30707bd3e93f,b0f8feef-4a61-358a-84b1-28f61c2a675e,Breana975 Nikolaus26,F,GENERAL PRACTICE,1500 OGLETHORPE AVE,ATHENS,GA,30606-2190,33.927979,-83.35382299999999,52
3367743a-d8af-31ad-84ff-406b9159c207,c99a0417-be86-3e1e-a514-368e5bfa84eb,Jaime666 Harris789,M,GENERAL PRACTICE,5755 N POINT PKWY,ALPHARETTA,GA,30022-1136,34.070648,-84.27590699999999,33
4d3bf6e0-13bb-3b6b-82fe-ff60b93ede56,4fae6cd5-9bf2-3b06-9135-24fbee8256dc,Toby274 Carroll471,M,GENERAL PRACTICE,5456 JIMMY CARTER BLVD,NORCROSS,GA,30093-1511,33.955248,-84.217261,135
3de6f252-5d86-326c-a2da-e4b4281cb2b5,ca2f3a4c-5b64-3f38-88ad-a4dfc203b389,Junko239 Dibbert990,F,GENERAL PRACTICE,2711 IRVIN WAY,DECATUR,GA,30030-1724,33.771454999999996,-84.297857,118
972cdd93-c346-3702-a8d2-7cb36c92f3e1,80ec39f4-0e17-3c53-bf0c-9942a851c1bb,Michal596 Waelchi213,M,GENERAL PRACTICE,675 CHESTATEE CREEK DR NW,ACWORTH,GA,30101-3598,34.056421,-84.667457,84
b5c92bfe-9f6c-3675-bd25-fe186acd0897,68c08d6f-2b69-31f4-86eb-56a88af6fa6c,Shelba765 Beer512,F,GENERAL PRACTICE,2039 10TH AVE,COLUMBUS,GA,31901-1459,32.510197,-84.874946,86
49effbf2-995a-32c1-a8aa-e0223d2ec50f,3f2327d6-6048-386e-aa1a-9178de8c2274,Marlena558 Schmitt836,F,GENERAL PRACTICE,4060 PEACHTREE RD NE,BROOKHAVEN,GA,30319-3020,33.931502,-84.368673,28
ebb4c7d2-cff4-3835-86a2-c0a84362c817,9f7406ac-de43-3e45-bc33-57d5b46340af,Norris589 Moen819,M,GENERAL PRACTICE,2809 PINE ST,UNADILLA,GA,31091-7701,32.229084,-83.734894,25
572d1d3a-1600-3bc1-a3ae-ed97f5eeb16b,75797cf8-a955-34ae-99c0-16555d37197c,Sid118 Raynor401,M,GENERAL PRACTICE,4015 S COBB SEDR,SMYRNA,GA,30080-6315,33.871471,-84.535914,41
53bc5b6f-b376-3ba6-92c7-1f8baad444f5,d73e7ffd-3797-3207-8b28-a643b9dc31e2,Sammy219 Reichert620,M,GENERAL PRACTICE,5947 HOLLY SPRINGS PKWY,HOLLY SPRINGS,GA,30188-2449,34.165426000000004,-84.45700000000001,26
52cb2999-305a-37a3-acb0-3b4a4b52005c,a11689be-0681-3197-b053-bfc11a5d02f8,Viola977 Batz141,F,GENERAL PRACTICE,1 HUNTINGTON RD,ATHENS,GA,30606-7206,33.927979,-83.35382299999999,28
f8edebaf-7d01-3467-a2e4-0929e118ae7d,09d75595-e7ba-30e2-a467-ed9da582c177,Vernice968 Dickinson688,F,GENERAL PRACTICE,2325 LOG CABIN DR SE,VININGS,GA,30339-6742,33.84818,-84.484501,28
d65c69e7-73c5-3553-98ef-3d180dc68345,556a34f2-79ee-3e6b-963f-03925ef8f95d,Jude172 Padberg411,M,GENERAL PRACTICE,900 1ST ST,MACON,GA,31201-6806,32.830953,-83.64891800000001,62
3fbe7211-8d57-35a9-9f40-c5b891fd1575,ef410c15-0813-39f2-95b7-68067bd422b7,Macie339 Heathcote539,F,GENERAL PRACTICE,1106 3RD AVE,WEST POINT,GA,31833-1218,32.918971,-85.128507,117
d4b729ba-c705-3c92-941b-c6074bac481c,eefc859f-479c-352d-b3e2-9faada092697,Irwin931 Doyle959,M,GENERAL PRACTICE,139 E BROAD,NORMAN PARK,GA,31771-5085,31.285127000000003,-83.663131,45
2cac7484-30a6-39a7-aab9-ea38ec09db50,4e3fc05b-80e1-357e-b6d2-8eb81669b4df,Peggy868 Crist667,F,GENERAL PRACTICE,1101 MARTHA BERRY BLVD NW,ROME,GA,30165-1600,34.231056,-85.22521400000001,39
befdbce1-8ad7-3d72-8525-0fd43a5cb3ff,be5529bc-41ac-3858-826c-cd2d29fd06af,Adalberto916 Willms744,M,GENERAL PRACTICE,64 MOUNTAIN DR,DAHLONEGA,GA,30533-1601,34.550867,-84.076961,72
b1f9a15e-66e4-3824-80a1-8f1a578b01a8,0de398f2-ef86-3254-b65a-b5ea6b8637d1,Louis204 Oberbrunner298,M,GENERAL PRACTICE,150 MEMORIAL DR,REIDSVILLE,GA,30453-4652,32.042912,-82.112868,24
acc2dcb6-9503-3b46-b6ab-05f4ff7eddcb,8e31a70e-5f46-3eb5-a1d8-71c0d68968d1,Gay359 Howell947,F,GENERAL PRACTICE,7000 WELLNESS WAY,SAINT SIMONS ISLAND,GA,31522-2286,31.176642,-81.38563,136
fbb37b4a-da69-3f6b-95d5-e38bdfe51d4f,bc245505-3056-31c5-b0fb-9a4b23030955,Christeen33 Kunze215,F,GENERAL PRACTICE,2483 DEMERE RD,ST SIMONS ISLAND,GA,31522-1673,31.176642,-81.38563,53
d8187996-1fd9-3874-ab62-81a0724169e6,6ae29218-c049-3dd4-8e37-d3514a635e8b,Deangelo7 Harvey63,M,GENERAL PRACTICE,3457 LAWRENCEVILLE SUWANEE RD C,SUWANEE,GA,30024-6426,34.048632,-84.06644399999999,31
4d391d87-0b3b-3ff5-aaec-31609b3dc695,256e36ed-8747-353a-8849-2dc8b5f3de63,Maryam561 Wilderman619,F,GENERAL PRACTICE,225 SMITHVILLE CHURCH RD,WARNER ROBINS,GA,31088-8997,32.59256,-83.62846,52
b9a6c4fe-3357-3787-ab6d-0d9531e1516d,eec3f50c-fd53-3441-860e-012556f1d798,Susanna279 Waters156,F,GENERAL PRACTICE,1790 MULKEY RD,AUSTELL,GA,30106-1122,33.84465,-84.633333,39
2e09d8d9-21a0-3382-8e17-9e8cb1fc9f0f,68a87982-915b-3f66-a929-0cdabb87dcf1,Gerald181 Beier427,M,GENERAL PRACTICE,3001 HAMILTON RD,COLUMBUS,GA,31904-8209,32.510197,-84.874946,30
418717fa-c1cf-34db-9c9c-ab47704edbd9,34c307f9-d367-3091-ab18-a52d1cb3b453,Wyatt967 Conroy74,M,GENERAL PRACTICE,479 HWY 98 E,DANIELSVILLE,GA,30633-5829,34.150311,-83.192479,16
1a11b7aa-50bc-312c-9ade-7e968fe50825,fb518973-0b5b-3679-a410-d5760e2f0bff,Junior695 Roob72,M,GENERAL PRACTICE,129 CARL VINSON PKWY,WARNER ROBINS,GA,31088-5817,32.59256,-83.62846,28
b0021871-f245-36de-9511-b4e39fe6043a,46ded041-977a-3b5b-b543-aa648f8a8aaa,Adella39 Ferry570,F,GENERAL PRACTICE,675 SEMINOLE AVE NE,ATLANTA,GA,30307-3409,33.761959999999995,-84.472378,39
5bb93285-cc7e-3463-a3fe-adb4b294ca40,f52d4f46-c323-3066-97ba-5b51d045c560,Enda486 Vandervort697,F,GENERAL PRACTICE,3630 J DEWEY GRAY CIRCLE,AUGUSTA,GA,30909-1867,33.444691,-82.021331,91
f445d76e-50ac-3909-980b-45df0478fbd2,b8a35d18-8a4c-3e48-bb05-c6b57403bede,Heath320 Gutmann970,M,GENERAL PRACTICE,1109 MEDICAL CTR DR,AUGUSTA,GA,30909-6644,33.444691,-82.021331,33
53a4fe35-c4f6-3b39-a21a-9a7bd52dc4b8,4ac32c41-03e1-3c5a-a7fc-c3fbe83a1419,Verline727 Powlowski563,F,GENERAL PRACTICE,1348 WALTON WAY,AUGUSTA,GA,30901-5111,33.444691,-82.021331,31
635a95e3-79a7-3d78-9be1-65913e68ffb6,3d2bde32-c0ac-3df7-82f6-f654552d98c3,Cherilyn114 Monahan736,F,GENERAL PRACTICE,4946 BILL GARDNER PKWY,LOCUST GROVE,GA,30248-3647,33.375558000000005,-84.060337,53
45d1647d-a785-317a-80ee-57587aad0997,0c7309ab-d55b-3118-ad37-850ae326ae79,Mica978 Heidenreich818,F,GENERAL PRACTICE,3180 N POINT PKWY,ALPHARETTA,GA,30005-4349,34.070648,-84.27590699999999,21
077c4d66-887e-34a7-bc20-ad82b86ae1ba,e6c137c4-c44a-3f25-8978-af753065d06b,Elvie131 Kreiger457,F,GENERAL PRACTICE,990 BEAR CREEK BLVD D,HAMPTON,GA,30228-1864,33.384716,-84.271951,69
9c05ef8c-5a91-324b-89ed-2be4f09d7410,3b404927-0832-3a45-b211-81a8d4dec708,Wilbur107 Koelpin146,M,GENERAL PRACTICE,207 EDWARDS PLAZA,ST SIMONS ISLAND,GA,31520-2523,31.202712,-81.515425,371
152f32d9-e021-34fe-a524-e1bc58a8c53f,af7a4b2f-a173-37c0-bc41-3532419b8226,Bert917 Kshlerin58,M,GENERAL PRACTICE,820 EBENEZER CHURCH RD,SHARPSBURG,GA,30277-2073,33.341377,-84.647774,71
02f03cf1-7a3d-3cd5-8a62-3341d35e5ca5,7f3d40a5-7752-3255-90b3-1896fc77688f,Birgit199 Halvorson124,F,GENERAL PRACTICE,1918 NORTHLAKE PKWY,TUCKER,GA,30084-7070,33.858226,-84.235178,36
4012af74-cad1-3dc5-abb9-e8a12b1f74a4,48fe2608-8898-34f1-bd84-2426e1d4eb74,Alvaro283 Crona259,M,GENERAL PRACTICE,6602 CHURCH ST,DOUGLASVILLE,GA,30134-1808,33.738328,-84.707237,28
7742ab64-3f2c-352d-9587-1dbdf69dbe27,179e8b38-dcd1-3a22-90ed-92cc0041608e,Sierra982 Kihn564,F,GENERAL PRACTICE,7285 HWY 16,SENOIA,GA,30276-3348,33.295296,-84.60408199999999,394
df3b973d-1d55-37ae-b961-d52ed371ff34,34ec2f4a-3e49-366a-9bd6-689d83dc6c90,Jorge203 Ocasio180,M,GENERAL PRACTICE,317 CREEKSTONE RDG,WOODSTOCK,GA,30188-3745,34.113696000000004,-84.5443,75
72b27aab-ba23-3e27-bc31-f11b014562ad,6ad3f145-2548-3345-bf01-8748b6a1aa77,Erasmo545 Schuppe920,M,GENERAL PRACTICE,3525 CHATTANOOGA RD,TUNNEL HILL,GA,30755-9393,34.855413,-85.036778,19
6d97e271-30a3-34b5-b475-f3a769c51007,d991d5f6-846e-3abd-a9cc-a7a3345973c0,Kaitlyn96 Bartoletti50,F,GENERAL PRACTICE,1363 MT ZION RD,MORROW,GA,30260,33.57884,-84.336063,32
a5227890-8ade-3319-9d3b-174ca309e208,78f15a68-b9f6-39ff-a1a9-4b59bdf01c1b,Eugenia832 Hessel84,F,GENERAL PRACTICE,510 WASHINGTON AVE,SANDERSVILLE,GA,31082-0000,33.004084999999996,-82.807838,41
0956237b-6564-33aa-adf9-b0fc71b8c324,dac2b71d-8076-3569-a5cc-59a883800261,Magaret757 Mueller846,F,GENERAL PRACTICE,1304 MACON RD,PERRY,GA,31069-2646,32.469832000000004,-83.71928199999999,28
9c08081f-091e-3275-9b39-e08ef8df4c88,b0c25f61-50f7-3399-8959-f1d55dd6189c,Modesto621 King743,M,GENERAL PRACTICE,900 GORDON AVE,THOMASVILLE,GA,31792-6613,30.788043,-83.96762,57
094be4b9-d5b3-3694-bd81-aa159d932f9a,47761def-724e-3bb5-ac23-1580c3894934,Juli424 Beer512,F,GENERAL PRACTICE,1065 POWERS PL,ALPHARETTA,GA,30009-7205,34.070648,-84.27590699999999,57
212779e1-b43d-3f5b-8b2c-098bcbbd366f,f519c273-1654-3894-a883-59c25dbb5ecb,Joaquin141 Dibbert990,M,GENERAL PRACTICE,3330 PEACHTREE CORNERS CIR H,NORCROSS,GA,30092-3657,33.955248,-84.217261,31
31edfb65-35fa-3f95-86e6-498f3193f3cd,a2c4da7b-4362-3ef4-b965-5eb06a2e31f4,Regena252 Mraz590,F,GENERAL PRACTICE,109 CENTRAL AVE,CARTERSVILLE,GA,30120-3905,34.183803999999995,-84.803485,76
78322310-eeb4-341f-bd00-091102cfa3d6,88f72a74-c8b4-3fad-a529-7811ea0f5aed,Lindy582 Hickle134,F,GENERAL PRACTICE,750 N COBB ST,MILLEDEGEVILLE,GA,31061-2390,33.088338,-83.241149,72
37a42420-60a3-3e21-a479-573cb301adcb,f5b75085-ed9a-374b-a5ea-4122fbc95583,Greg949 Lind531,M,GENERAL PRACTICE,365 GENEVA RD,BUENA VISTA,GA,31803-1701,32.27093,-84.529411,110
575564ee-6e4a-3a33-8f34-d8e7e507a871,9d285de9-7e32-3f5a-92a0-50d1688c1117,Daryl568 Gorczany269,M,GENERAL PRACTICE,402 ARGONNE TER,HOLLY SPRINGS,GA,30115-1880,34.165426000000004,-84.45700000000001,63
85ef3f79-8140-3833-9bbf-cdf7b560cd9f,a8249748-e268-3b35-875a-8d672da559cb,Tommy814 Hickle134,M,GENERAL PRACTICE,1135 N WAY,DARIEN,GA,31305,31.410334000000002,-81.33755500000001,72
09b2e294-b106-31e9-b116-7d3ee2f55c66,34c3cce4-0ac0-36c7-86b9-12f594a3856e,Altha90 Raynor401,F,GENERAL PRACTICE,227 INDUSTRIAL BLVD,DUBLIN,GA,31021-2969,32.578177000000004,-82.978492,54
410aef80-1d3c-37fb-960a-6f301b1cc544,7019801f-6b83-3c82-83ce-397fb424f825,Shu104 Beahan375,F,GENERAL PRACTICE,6955 MCGINNIS FERRY RD,JOHNS CREEK,GA,30097-3521,34.032739,-84.203848,39
90cb6e02-671f-3d1d-83d1-512079ff6c69,407ac0ef-f505-3187-ada4-30a2de172378,Patricia625 Matos876,F,GENERAL PRACTICE,423 BARROW AVE SW,PELHAM,GA,31779-2131,31.123877,-84.155377,36
053c77f1-979c-3f73-bdd0-b8124979a419,9ff6add8-f1f3-3d2d-85a3-5f27dbb1bf5d,Herman763 Aufderhar910,M,GENERAL PRACTICE,483 UPPER RIVERDALE SWRD A,RIVERDALE,GA,30274-2579,33.552242,-84.412973,35
4a853211-e256-38f9-942d-9cb96e6948c8,3b32b56b-57ff-3b0c-8cef-acda2ebeb11c,Britany225 Padberg411,F,GENERAL PRACTICE,2101 BROOKSTONE CENTRE PKWY,COLUMBUS,GA,31904-9254,32.510197,-84.874946,32
3e7d8e6a-46aa-3739-b0f9-db6a66ac28c6,4c671c62-ca45-3bc5-8388-1690190d88ea,Leopoldo762 Stanton715,M,GENERAL PRACTICE,3525 GWINNETT PLACE DR,DULUTH,GA,30096-4708,34.001517,-84.150473,45
2d6f35f9-8747-3f3d-9fab-6aa34fa1b960,f65c86cf-5273-3dd0-9b3a-198f5f3e1310,Roland928 Kris249,M,GENERAL PRACTICE,5354 REYNOLDS ST,SAVANNAH,GA,31405-6007,31.916773,-81.119488,43
eb67ff9e-40dc-32ec-97b7-0f1039313383,09a85cfd-ccfc-35b2-ad15-5a00e81a2dfa,Claudine313 Doyle959,F,GENERAL PRACTICE,6875 HICKORY RD,WOODSTOCK,GA,30188-2327,34.113696000000004,-84.5443,27
90c6bbd4-65b0-34cf-b560-2227f303aeda,73f4c030-6525-34c7-9aa3-c5d25ecd698f,Dorthea49 Denesik803,F,GENERAL PRACTICE,100 MARINERS DR,KINGSLAND,GA,31548-6667,30.832696000000002,-81.779289,28
a857a183-292e-30f8-af45-f53a71e842c6,5f2c6f35-b57e-37b4-9fe1-3830cbaa1000,Ada662 Casper496,F,GENERAL PRACTICE,522 GREENWOOD ST,BARNESVILLE,GA,30204-1554,33.02414,-84.128601,54
021ad167-05d7-345e-8a63-f4005c19de27,dff74754-bb88-3337-8885-c89641766df8,Lauren941 Dach178,M,GENERAL PRACTICE,1000 SECESSION CT,MARTINEZ,GA,30907-9171,33.521018,-82.101404,51
35f0821d-5650-3c9c-b235-be8a87b8940b,090698b3-6534-3085-9c1d-7beee277c6e1,Ariana988 Carroll471,F,GENERAL PRACTICE,4330 JOHNS CREEK PKWY,SUWANEE,GA,30024-6121,34.048632,-84.06644399999999,31
85176a32-65a6-31d9-b934-6d52e5a38e63,4835475c-e8b4-312a-aa43-7a09505737b4,Lonnie913 Steuber698,F,GENERAL PRACTICE,137 W MILL ST,JONESBORO,GA,30236-3572,33.477662,-84.340843,29
42146234-47bf-3487-a945-e1c65038c091,27db1bad-9291-3a77-a826-a173b284a5ba,Diego848 Almaraz628,M,GENERAL PRACTICE,2009 WARM SPRINGS RD,COLUMBUS,GA,31904-7931,32.510197,-84.874946,20
02ea122e-f4ff-3806-8720-cd246e8ca821,7a39bb49-7763-30c8-b4e6-a019c459b5b6,Hunter736 Homenick806,M,GENERAL PRACTICE,1071 CAMBRIDGE SQUARE,ALPHARETTA,GA,30004-1843,34.070648,-84.27590699999999,30
cab340ef-86ef-3c44-b951-963ef424c1b9,65bf5f53-56fc-3921-a93d-4a4fb98acf0c,Marcos263 Miramontes145,M,GENERAL PRACTICE,100 STILLWATER CIR C,BONAIRE,GA,31005-3856,32.597096,-83.653936,19
fcee1744-f856-3acd-999c-b9c7ccccb6ab,341c74d1-a76f-3c37-a14e-3110750c0ad9,Ali918 Haley279,M,GENERAL PRACTICE,83 ATHENS ST,JEFFERSON,GA,30549-1401,34.092593,-83.551463,11
f2e95032-7ca0-3fcf-a768-8e3ca288fef7,99737e3d-77fc-3742-a038-8e25315502a2,Reuben327 Renner328,M,GENERAL PRACTICE,3675 J DEWEY GRAY CIR,AUGUSTA,GA,30909-1868,33.444691,-82.021331,117
7bc1767c-9e09-38ad-8bb7-d4fd0b763479,73573313-21d1-301e-802f-82643c435e8e,Joane83 Kuphal363,F,GENERAL PRACTICE,310 W LINE ST,CALHOUN,GA,30701-1818,34.467914,-84.945175,45
913da6eb-68d8-3915-b1f3-42ee9cd51ac7,756f3ba3-6369-30b9-9875-891508bcc12c,Andrew29 Flatley871,M,GENERAL PRACTICE,102 GUNN RD,CENTERVILLE,GA,31028-1706,32.632978,-83.685643,201
315c25bb-4106-3402-8bec-3eb35247572d,d68b8dcc-e18e-31ee-a8ee-b1f96406ab4a,Jared66 Nikolaus26,M,GENERAL PRACTICE,3400 C OLD MILTON PKWY,ALPHARETTA,GA,30005-4438,34.070648,-84.27590699999999,37
23a83827-0ebf-3bdf-ad62-76293a7da57b,630ea102-0766-32f9-a1b5-fe55a82afda6,Benton624 Rogahn59,M,GENERAL PRACTICE,320 W MARKET ST,CHATSWORTH,GA,30705-2843,34.724493,-84.737036,55
6d72a2c8-5fc3-33f6-81ca-e211d55d9ab5,13a914aa-b4ac-350f-8b3f-b6b43e337e42,Kira861 Weissnat378,F,GENERAL PRACTICE,2801 BUFORD HWY NE,BROOKHAVEN,GA,30329-2124,33.819655,-84.327381,469
b22bf0eb-65cb-3bfe-a54f-fbc1c5ded2ac,2dcfcf04-adab-324c-bfb1-bab92b7e9bbc,Ethel888 Kohler843,F,GENERAL PRACTICE,5652 VETERANS PKWY,COLUMBUS,GA,31904-9002,32.510197,-84.874946,69
02ef07c9-d4a9-3e8d-b3d7-6a109447c430,f96d38af-00bf-306e-a3d7-b1f524fd4a1f,Scot349 Rodriguez71,M,GENERAL PRACTICE,3576 SHALLOWFORD RD NE,CHAMBLEE,GA,30341-2998,33.888665,-84.303622,49
db940a7c-1f9c-3f6f-b11e-8770b729e737,f650cc7e-5bb2-34fd-87c2-d6cf161f81a5,Trang668 Morissette863,F,GENERAL PRACTICE,2443 BROOKSTONE CENTRE PKWY,COLUMBUS,GA,31904-4664,32.510197,-84.874946,22
83ab8a04-048f-3f1e-b23f-8dd31f528e0e,b25886ae-55de-3202-bb02-9e9dbbf1ca97,Tyler508 Adams676,M,GENERAL PRACTICE,255 W 5TH ST,ROME,GA,30165-2817,34.231056,-85.22521400000001,41
330a873a-85bf-32cc-95f7-a3728142772d,62c466c7-a977-30c9-a28f-1830329ebe5f,Israel728 Funk324,M,GENERAL PRACTICE,517 GREAT OAKS DR,MONROE,GA,30655-8211,33.783024,-83.70458,75
c76f6c9e-cea3-381a-8086-746c51851bc9,66ad2e8e-33b2-3b4c-ab19-3710710af09e,Luna60 Lindgren255,F,GENERAL PRACTICE,1605 MULKEY RD,AUSTELL,GA,30106-1127,33.84465,-84.633333,44
ad4ef2d6-cf50-327d-9c2c-bf3d92937232,d6c5043c-1bfb-3c59-9a60-cbcf77b0f1ea,Carlita746 Kulas532,F,GENERAL PRACTICE,510 N PARRISH AVE,ADEL,GA,31620-2036,31.131571,-83.425405,35
6c4a3726-f66b-3e88-ad99-5c76eecf9871,48c18940-d4a7-3de4-b0cf-391d15b56a53,Ranee391 Kassulke119,F,GENERAL PRACTICE,670 INDIAN TRAIL-LIBURN RD NW,LIBURN,GA,30047-6888,33.846683,-84.13215600000002,131
77145a56-f409-33d3-a0ab-fdb9cfa4817e,adc7593a-8451-3748-b859-da375731ebc3,Philomena945 Pouros728,F,GENERAL PRACTICE,836 E 65TH ST,SAVANNAH,GA,31405-4434,31.916773,-81.119488,28
e699d340-a777-3234-902c-519bdbff346b,84b4ae6b-52b8-35f3-9a23-665eb547f3c7,Hattie299 Bauch723,F,GENERAL PRACTICE,1786 OAK RD,SNELLVILLE,GA,30078-2220,33.857634000000004,-84.004816,36
57e7841e-21a2-317d-a573-cd9999b83429,f9636018-d035-313b-af84-b09760c2ea2a,Paul232 Bahringer146,M,GENERAL PRACTICE,4171 MARIETTA ST,POWDER SPRINGS,GA,30127-4800,33.86435,-84.681216,103
24559a28-c97f-30d7-ad2e-bc3f7bd49a87,cefe4a3e-b593-33aa-8e10-6eac490ccb3b,Tracey100 Wehner319,M,GENERAL PRACTICE,4480 N SHALLOWFORD RD,DUNWOODY,GA,30338-6410,33.941387,-84.312701,48
cf5b1413-a1e5-3d27-8467-b2ecb0794eb1,7a91b765-44b1-3da0-8218-65b82d945379,Jennifer579 Koelpin146,F,GENERAL PRACTICE,670 HILLCREST NWRD,LILBURN,GA,30047-6897,33.877295000000004,-84.141657,29
81fea575-ee55-3cb4-a333-ba64f02f35c3,22db7b13-3fa5-3842-a6f2-d8b5546ca1f7,Darnell564 Gutmann970,M,GENERAL PRACTICE,7342 STONECREST CONCOURSE,LITHONIA,GA,30038-6989,33.714423,-84.11420600000001,40
388e9775-4bb3-3d0c-a1fe-0bb15460dd53,ff71e061-487c-3552-be0d-e6fa4ea24559,Jerrie417 Schaefer657,F,GENERAL PRACTICE,403 MACY DR,ROSWELL,GA,30076-6353,34.039453,-84.350946,45
0c6548e7-b63d-3b12-931f-1f5ded2c772c,782c587a-3978-3023-b6bd-cc0ca4832424,Colleen54 Willms744,F,GENERAL PRACTICE,121 SEBASTIAN DR,EATONTON,GA,31024-5750,33.374162,-83.42415799999999,6
f4e2f8f2-443e-3adb-bf44-28f7528a93b7,2710645d-42f4-31ea-89ff-ec5e0066754b,Iola859 Harris789,F,GENERAL PRACTICE,1013 N 5TH AVE,ROME,GA,30165-2664,34.231056,-85.22521400000001,33
